compound_id,smiles,latent,cost,parent1_id,parent2_id
,,"[-9.03117657e-03  2.69817322e-01  5.21851063e-01 -1.59508109e+00
  2.54573256e-01 -5.59217453e-01  7.20985234e-03  3.66945148e-01
  5.97523570e-01  1.73536539e-01 -2.19556406e-01 -3.11961579e+00
 -7.31704235e-02 -4.14698064e-01 -1.38100529e+00 -5.62057793e-01
  6.44308209e-01 -5.35039902e-01 -9.78585243e-01 -2.07926178e+00
  5.68067729e-01  7.17697084e-01  3.41439694e-02 -8.66948843e-01
 -7.24458635e-01  2.74039656e-01  3.85136873e-01  1.21203840e-01
 -1.34045637e+00  1.00518227e+00  4.51240957e-01  2.66904926e+00
 -7.66940117e-01 -2.85781860e-01 -2.73951030e+00  1.02112699e+00
 -1.62262583e+00  7.80608654e-01  2.99248457e+00  9.99271214e-01
 -2.88275743e+00 -5.85893333e-01  4.91029233e-01  7.42811322e-01
  2.21945477e+00 -8.30875933e-02  4.55105007e-01 -4.46664214e-01
 -2.65193415e+00 -2.60518360e+00  9.94514465e-01  6.29695773e-01
 -3.81428480e-01  4.57709789e-01 -1.69889748e+00 -9.39095914e-01
 -6.48485959e-01  4.72938418e-01  1.25696695e+00  3.57712984e-01
  9.43412840e-01  1.23946953e+00  1.60993159e-01 -1.89834189e+00
 -2.62993068e-01 -2.61364400e-01 -5.17899096e-02 -6.15365148e-01
  1.10207713e+00  3.57221723e-01  1.20976463e-01  2.06479236e-01
  4.28843349e-01  2.55989581e-01  7.46138632e-01  1.71939254e-01
 -3.97298843e-01  8.23261440e-02 -7.40767717e-02  6.66624904e-01
  2.12535310e+00 -8.94133598e-02  2.12941080e-01  6.55971467e-03
  8.55981410e-02  3.02799106e-01 -2.17328489e-01  2.64435738e-01
  3.45052570e-01  3.01271468e-01  2.93794066e-01  3.27206939e-01
  2.55098194e-01 -1.62031382e-01  4.61842835e-01  1.08287644e+00
  2.81464309e-01  2.50851899e-01 -7.38642216e-02  1.74982324e-01
  3.32340330e-01 -1.31981820e-03  5.62640607e-01  1.85408443e-01
 -1.07166335e-01 -6.60857022e-01 -4.60057765e-01  5.75570166e-01
 -4.02649879e-01 -2.22480223e-02  5.43080330e-01  2.39006579e-02
 -1.98038727e-01  3.83601189e-02  3.02508473e-03 -7.25249588e-01
 -1.31845385e-01  4.88330603e-01 -3.64084780e-01 -6.12980008e-01
 -6.43850565e-01 -1.21447623e-01 -7.83491433e-02 -5.75615823e-01
  1.12117253e-01  1.89317018e-02  3.96923184e-01  2.04344541e-01]",,341.0,196.0
,,"[-0.6007546  -0.57130814 -2.4110498   2.0987034  -0.2803418   0.57630646
 -0.17611498 -0.11914086  1.7043768  -1.5584627  -0.684744    0.60087883
 -1.6087375  -1.2119106  -0.2850791  -0.4374057   0.27741122 -0.10322724
  1.6092563  -0.2623143  -1.8149312   2.4849975   0.15916914 -0.80273664
 -0.13959762  0.46104848 -0.09363609  2.1166596  -1.2054353   1.7148075
  1.7881393   0.7162231  -0.8046845   0.03132617  1.0175041   1.7439969
 -1.2281233   0.62179714 -0.16958784 -0.52299106  1.286982   -1.4318883
 -0.27341467  0.04767886 -1.0660362  -1.0692362  -1.3098876   1.1144493
 -0.61956406  0.2788118  -1.0994415  -0.30352324  1.1002618  -0.35156825
  0.22048862  0.09085022 -2.2097583  -0.9950721   0.24247777 -0.2757613
  0.69749606  1.0938835   2.1685078   2.0904171   0.3947522   0.11191332
  0.0884763  -0.4866064  -1.2145213  -0.00523932  0.03031624  0.00780516
 -0.11456108  0.20778972 -0.40420592 -0.02920094  0.55917215 -0.18984737
  0.32530224  2.0501497   1.5621994  -0.06928799  0.04203001  0.35077694
  0.8457588  -0.60451484  0.20990726  0.34615695  0.28618616 -0.07135237
 -0.2997863  -0.2587889  -0.48412314  0.17543215  1.005296    0.11135164
 -0.37991923 -0.20009732 -1.5157753  -0.02176038  0.10871425 -0.24515411
  0.12018636  0.21281911 -0.21136677 -1.2814385  -1.479909   -0.4154526
 -0.35167015  0.20720014  0.21446486 -0.18103065 -0.88053656 -0.3946274
 -0.05590183 -0.17324403 -0.79071265 -0.9621486  -1.1650099   0.5098962
  1.8589636  -0.06050743  0.09607644  0.1532305  -0.20947935 -0.14105871
  0.23704037 -0.16257995]",,451.0,23.0
,,"[-1.09304976e+00  8.54762077e-01 -1.94287467e+00  8.15749764e-01
  3.75004187e-02  5.09015799e-01  1.56160682e-01  1.00543880e+00
  1.08318470e-01  1.79722428e-01 -5.27672708e-01 -4.21557486e-01
  8.33168626e-01 -7.92071760e-01  1.69932246e-01 -8.84015501e-01
  2.65807241e-01  1.48401797e+00 -1.81473899e+00 -2.62531018e+00
  1.98097634e+00  2.69878149e-01 -7.89973438e-01 -1.42692602e+00
  4.51562226e-01  7.73002267e-01 -8.02634001e-01  1.71624017e+00
 -1.73630953e+00  8.42768610e-01  2.33396983e+00 -4.91982579e-01
 -1.41705406e+00  1.31392196e-01 -5.33282757e-01  1.50825405e+00
 -1.95714980e-02  8.62583041e-01 -1.73632443e+00  2.69179392e+00
  3.20079923e-01  7.71783233e-01  5.15094638e-01  6.58404112e-01
  4.46102530e-01  3.08155417e-01  8.13194335e-01  5.13352931e-01
  4.12715137e-01 -6.55937195e-02 -1.23457265e+00 -1.47476792e+00
 -4.50658798e-02 -7.28178382e-01  1.12824225e+00  6.92721128e-01
 -1.53712213e-01 -4.19461370e-01  2.23018456e+00 -6.21958971e-01
  9.76870179e-01  7.11907506e-01 -8.44535828e-01  1.83590114e-01
  8.62418175e-01 -5.10756671e-02 -4.60517257e-02  2.21372366e-01
 -8.32766652e-01  2.30044186e-01 -7.47382492e-02  6.91033900e-04
  4.25188094e-01  2.34858152e-02  6.15005970e-01 -8.09251592e-02
  3.45387459e-01 -6.08419254e-03 -5.03829643e-02 -4.37214494e-01
  1.52612889e+00  1.70424879e-01  1.23825923e-01  3.97009701e-02
  9.43824053e-01 -2.51454741e-01 -9.18255448e-02 -2.99907982e-01
 -5.27507290e-02  3.44045818e-01 -3.17003250e-01  1.96701795e-01
 -1.06009826e-01 -1.90709263e-01 -3.68118286e-04 -1.90986916e-02
  1.59717247e-01  2.85802856e-02 -1.36683226e-01  4.93569672e-03
 -1.71105647e+00  3.70574266e-01 -4.18811850e-02  3.24696153e-02
  4.02136892e-02 -7.55793452e-02 -9.55653548e-01  9.54900160e-02
 -2.98466295e-01  2.52080619e-01  4.23106253e-02 -1.04245201e-01
  1.77626491e-01 -9.07919824e-01 -1.75887868e-02  3.59356523e-01
  4.35905308e-01 -4.05446887e-01 -2.47614801e-01  4.35437799e-01
  1.73181999e+00 -1.70510653e-02 -9.27445889e-02  1.76447511e-01
 -1.41447261e-02  1.15889460e-02 -7.58242369e-01 -1.93291262e-01]",,197.0,337.0
,,"[-0.3305136  -0.9796025  -1.9807642   0.05333975 -0.5200621   0.4264418
  0.23357813  1.1497629   1.0018728  -0.74034834 -0.4006092   1.6189392
  1.3247446   0.65784806 -0.15688467 -0.7989756   0.10173076 -0.12836367
 -0.55264115 -1.6392334  -1.2442489  -2.1858525   0.9530709  -0.03961766
 -0.04588607  1.0581195   0.7523247   1.1546631  -1.3242023   0.36824292
 -0.56418604  3.0320306  -0.23689461 -0.19621584 -0.023518    1.6467793
  0.02183351 -0.7009523  -1.7460115   0.3020016   1.5441288   2.257175
  0.935123    2.7195435   1.4110098  -2.432264   -1.0961497   1.1100283
  0.38358968  0.6428458   0.23727351 -0.44016248  0.56069803  1.1692418
  0.17238885 -0.24129558  0.65290344  0.11678857  0.09232146  0.73953336
 -1.2273922  -1.5174284   0.4522869  -1.2373142   1.9523693   0.11948471
  0.03954243  0.675832   -0.21115963  0.37953442  0.01464391 -0.11714733
 -0.12591498  0.04195053  0.48721984  0.02321795  0.8079504   0.09405015
 -0.1509775   0.02340949  1.581425    0.25694358 -0.134352   -0.06289664
  1.35027     0.20149222  1.0410246  -0.03288536 -0.20798996  0.06842062
 -1.4167888   0.96905494  0.22000211  0.07267892  0.22970043 -0.19658116
  0.06554375  0.09911245 -0.33053574  0.05132207 -0.64977926  0.15928039
  0.0245165  -0.08838203 -0.08230308  0.4763031  -1.3545159   0.4591891
 -0.2367402   0.01516803  0.31898484 -0.10225837 -0.6086078   0.6205355
  0.0294102  -0.17897171 -0.01473218  0.4628652   0.22388072  0.39056948
  0.36557657 -0.20255625  0.03891224  0.18296342 -0.13906005  0.05608854
  0.66557217 -0.03052217]",,380.0,329.0
,,"[ 4.16370779e-01 -1.03078067e+00  2.89168447e-01  7.38209367e-01
 -3.18652511e-01 -5.20608783e-01 -2.42039263e-01 -9.90959644e-01
 -5.64678371e-01 -9.43510607e-03  4.75219935e-02 -8.60519052e-01
 -2.95700550e-01 -3.85924399e-01  1.35758328e+00 -1.26038504e+00
 -1.40448272e-01 -3.34660709e-01 -5.99514723e-01  1.04422653e+00
 -8.26810122e-01  7.88451135e-01  9.48990583e-02 -1.31620347e-01
 -4.72014785e-01  4.37314510e-02 -2.44387197e+00 -2.22195029e-01
 -9.68137443e-01 -2.00920999e-02 -3.02258611e-01 -1.75903416e+00
  2.15508446e-01 -8.46850753e-01  6.20593727e-01  2.51825780e-01
  4.93540347e-01 -1.36361942e-01 -4.68203723e-01  1.37447357e-01
 -8.04288626e-01 -1.07720804e+00  6.69462025e-01 -7.05319583e-01
  3.50125104e-01 -8.22709918e-01 -1.09273291e+00  9.93049860e-01
  3.13827455e-01 -8.36531103e-01  1.59616351e-01  1.49055171e+00
 -3.83755982e-01 -1.58489478e+00 -2.14319968e+00 -3.08145374e-01
 -1.35685325e-01 -2.21367693e+00  3.79964709e-01 -2.38803625e-01
  1.64491832e+00  1.13441014e+00 -6.10515475e-02  1.01303995e-01
  7.93333203e-02  3.94017905e-01 -6.46028370e-02 -4.74733323e-01
 -3.78106385e-01 -8.72404993e-01  1.20088458e-03 -1.62005782e-01
  6.00254178e-01 -2.40619481e-02 -3.63254130e-01 -9.53969508e-02
 -7.31063783e-02  3.93441379e-01 -9.10026431e-02 -1.41509533e+00
  1.70083380e+00  3.42301726e-01  2.04000846e-01 -1.14520982e-01
  1.84146449e-01 -8.48900899e-02 -1.99106276e-01 -4.11085695e-01
  3.17296982e-01 -1.33851737e-01  2.40896225e-01  2.44925618e-02
  1.96843460e-01  1.55743316e-01 -1.50274968e+00  1.05822909e+00
 -4.34472620e-01  3.58822703e-01  1.02213752e+00  3.62484038e-01
  5.03412366e-01  1.23012014e-01  1.11641414e-01 -1.88521206e-01
 -1.57823205e-01  5.15727460e-01  3.56572628e-01  8.89509916e-01
 -3.21185470e-01 -1.99644089e-01  1.23632145e+00 -3.12884152e-03
  4.01282072e-01  2.47949791e+00  3.91537607e-01  2.81271338e-02
  9.94495273e-01  3.64510924e-01  2.08439231e-01 -2.28539959e-01
  7.95603573e-01  2.57826984e-01  1.35239959e-03 -5.73643506e-01
 -7.17010498e-02 -1.55009747e-01 -7.60155082e-01  4.93444681e-01]",,184.0,305.0
,,"[ 0.58661306 -0.590646   -1.112238    0.6000552  -0.05134084 -0.6299613
 -0.58337414  0.77182114  0.74068207 -1.2199092  -0.23735052  1.4671121
  0.2940085  -1.350446    0.7214088   0.57879907 -0.32167828  0.34405547
 -0.39574072 -0.2185392  -2.547617   -0.6952832   0.16304539 -0.4504186
 -0.20525613 -0.18985623  0.35735455 -0.9369999  -1.0286808   0.5594793
 -0.37130857  0.2243473   0.05827165  0.25708985  0.82920885  0.33101708
 -0.33070672  1.0870926  -0.32867652  1.2208714  -1.2208368   2.0962832
 -1.4704833  -2.2161496   2.1723924  -1.5351107  -0.36542892  0.15040761
 -0.8139109  -0.64218354  0.23846102  0.09502877  0.7915274   0.14509161
 -1.1124165  -0.7401662   0.4441055   0.65933836 -2.4582157   0.8685245
 -0.22849011  0.08843893 -0.3371358  -0.52768034 -0.13956892 -0.08938724
 -0.04770926 -0.20985767  0.09101799 -1.0259871   0.07352093  0.12276307
 -1.2857964  -0.10398555  0.08948439  0.36287057  0.03145225 -0.00644104
 -0.10234834 -0.20204574  1.3583913  -0.05171878  0.15420143  0.10202856
 -0.36525717 -0.48467565  0.63706714 -0.0407234  -0.02902406  0.16562441
  1.0411615   0.12802577  0.10991787 -0.12646171  0.32795748 -0.2660426
  0.49533516 -0.29909283  0.3174398   0.13072361  0.24304354  0.21849722
  0.05914943 -0.11611967 -0.24399424  0.01243601 -0.5536935  -0.38584775
 -0.11156805  0.09494678  0.0675543  -0.05308867  0.48501045 -0.36660156
 -0.10888081 -0.744138    0.23821051  0.09200953  0.10064444  0.14942998
 -0.01185623  0.17823663 -0.22847457 -0.1859926   0.2756912  -0.7897588
 -0.24919605  0.2274957 ]",,143.0,229.0
,,"[ 0.02438016 -0.18933243 -1.9807642   0.05333975 -0.5200621   0.6012727
 -0.5016877   0.1910156   1.0018728  -0.00495067 -0.9082296   1.6189392
  0.17663214 -0.6001495  -0.6516231  -1.1485374   0.10173076 -0.59924185
 -1.7172456  -1.6375753   1.1014259   0.00695577 -0.02955803 -0.26060814
  0.3742386   0.21191418  0.9729233   0.81162685 -1.1584303   0.36824292
  0.6134687   2.5745153   0.4073031  -0.09495631 -0.9747262   1.6467793
  0.06803915 -0.7009523  -0.7303831  -0.02372646  0.33823526  0.91088724
  0.935123    2.7195435  -0.6464986  -2.432264   -0.18267746  1.1100283
  0.38358968 -1.2874204   0.9159198   1.2754159   0.0632036   2.1031919
 -0.24566586 -0.24129558  0.11526299  0.7657925   0.59395283 -1.3166784
 -0.84178185  2.0184443   0.4522869  -1.2373142   0.09894225 -0.01891192
 -0.03379091  0.513123    0.20408933 -0.07451952  0.01662721 -0.04105805
 -0.6431657  -0.35279167 -0.22567555  0.33416507  1.6718528  -0.48602363
 -0.0552014  -0.39985883  1.3454888   0.25694358 -0.134352   -0.13323152
  0.2832225   0.27820572  1.0410246  -0.14099938 -0.20798996 -0.2580869
 -1.4167888   0.65603966  0.22000211  0.07267892  1.4183527  -2.003121
  0.38458493  0.18511656 -0.40988308  0.40576386 -0.64977926  0.94586354
  0.07159032  1.0824262   0.0496689   0.4763031  -1.3545159   0.4591891
 -0.2367402   0.8957328  -0.48318     0.07676056 -0.08778077  0.6205355
  0.04168212  0.13246435 -0.01473218  0.9921363  -0.17270961  0.39056948
 -0.6591822  -0.20255625 -0.23152258 -0.6475779  -0.13906005  0.17345607
  0.66557217 -0.13804914]",,209.0,380.0
,,"[-9.03117657e-03  7.97732174e-01 -1.74161744e+00 -1.59508109e+00
  2.54573256e-01 -7.98099637e-02 -4.59548086e-02 -6.03117228e-01
  6.83117747e-01  5.19957304e-01 -2.19556406e-01  1.56917965e+00
 -1.87503433e+00 -1.08050263e+00  6.86418593e-01 -9.09996927e-01
  3.33698988e-01 -5.35039902e-01 -9.78585243e-01 -2.99485064e+00
  1.14181042e+00  1.18080270e+00  3.41439694e-02 -1.61130846e+00
 -1.12455320e+00 -2.88428187e-01 -1.57796073e+00  1.21203840e-01
  1.23441517e-01  1.13351965e+00  1.46589828e+00  1.24641311e+00
 -6.67919457e-01  1.36601597e-01 -1.30516374e+00  2.51351905e+00
  1.04664099e+00  1.52671349e+00  2.99248457e+00  3.93232703e-01
 -4.93135035e-01  1.91475421e-01  4.25447047e-01  3.46974373e-01
  9.99465287e-02 -1.45481086e+00  4.55105007e-01  7.30652392e-01
 -3.57317090e-01 -1.22409582e+00 -1.09583378e+00  6.29695773e-01
  2.65960455e-01  6.42845035e-01 -6.46331251e-01 -8.43884885e-01
 -1.81461751e-01 -4.80682969e-01  5.87849259e-01  2.21660674e-01
  3.22674602e-01  6.23237669e-01  3.64122689e-02  2.05887854e-02
  7.63127685e-01 -2.61364400e-01 -5.17899096e-02  1.00767946e+00
  1.10207713e+00  3.57221723e-01  2.66404450e-02 -1.67489618e-01
  4.28843349e-01  2.55989581e-01  7.46138632e-01  2.55118698e-01
  4.59094763e-01  1.44572467e-01  3.48073184e-01 -3.71030509e-01
  2.12535310e+00 -1.24186277e-02  2.12941080e-01  5.47659472e-02
 -1.34852350e-01  1.03442334e-01 -4.10659939e-01 -1.95112079e-01
 -8.81959647e-02  3.83336365e-01  6.44372329e-02  3.18986237e-01
  9.81118977e-02 -1.62031382e-01  7.15706348e-02 -4.17796135e-01
 -6.95528865e-01  7.90455937e-01 -7.38642216e-02  1.74982324e-01
 -1.22004223e+00 -5.58981001e-02  3.51630189e-02 -2.23222505e-02
 -1.07166335e-01 -6.60857022e-01 -4.85414982e-01 -8.62346530e-01
 -4.02649879e-01  3.48007753e-02  2.43511945e-01 -1.13514438e-03
 -1.35916591e+00 -2.02872545e-01  3.80586207e-01 -2.68546402e-01
  3.63775164e-01  4.88330603e-01  4.85493124e-01  3.03711742e-02
  8.38918149e-01 -6.52933121e-02 -2.25958079e-02 -1.66066498e-01
  9.64811444e-03  3.41542661e-02  3.96923184e-01  2.82818705e-01]",,493.0,341.0
,,"[-5.92317522e-01 -7.36575305e-01  1.36154914e+00  3.23620319e-01
  1.51954472e-01 -1.43108273e+00  1.21933922e-01  4.13912773e+00
 -3.97677630e-01 -8.13232601e-01 -1.12855697e+00  4.56358969e-01
 -1.66566312e+00 -2.00902367e+00  5.03051639e-01  6.71331108e-01
 -9.05175269e-01 -6.20884836e-01 -8.28747630e-01 -1.75388312e+00
  1.19437599e+00  1.63706350e+00 -1.71033561e-01  3.43390465e-01
  6.15867376e-02  8.44393611e-01  4.62698549e-01 -7.70866632e-01
  2.15351081e+00  3.17462534e-03  6.59768462e-01  1.20859098e+00
 -6.97930515e-01 -6.95029736e-01 -1.79269123e+00 -2.78734386e-01
  1.43702984e+00 -4.94869739e-01 -1.03679955e-01  6.57488465e-01
  4.36021328e-01 -2.00385046e+00  1.55450439e+00  1.31892610e+00
  1.52741647e+00 -2.27311778e+00 -1.49750376e+00  1.74292541e+00
 -5.29625475e-01  2.28324667e-01 -1.82730758e+00 -5.23015499e-01
 -7.00246274e-01 -6.88730538e-01 -8.16856980e-01  1.03052616e-01
 -1.14749789e+00 -1.40154874e+00  2.52857494e+00 -1.01173127e+00
  8.48616242e-01 -2.52595425e-01  1.88348293e-01  3.21070492e-01
  9.60058212e-01 -5.07273525e-02  6.02156147e-02  9.49749351e-02
  4.26734328e-01 -1.13310695e-01 -1.59425959e-02  9.67474431e-02
 -3.54930729e-01 -9.74770635e-02  5.38021743e-01  3.04488271e-01
 -1.06138781e-01  1.44763179e-02 -1.51990175e-01  2.00457275e-02
  1.47549558e+00  9.87707675e-02 -8.79192203e-02 -4.51930314e-02
 -8.74187231e-01  2.62836725e-01 -2.34421396e+00 -2.25632757e-01
 -1.46598667e-01  5.24715066e-01 -2.57094085e-01  4.93240774e-01
  2.83783898e-02 -1.34684682e-01 -7.85488933e-02 -1.75238520e-01
  1.80979446e-01 -4.46635097e-01  8.84398103e-01  5.41205108e-02
  5.40117562e-01 -6.62585199e-02  1.96636934e-02  5.47146648e-02
  4.02904481e-01  4.64507878e-01 -5.58828294e-01 -3.67676169e-01
 -7.48136342e-02  3.25098224e-02  1.35422394e-01  6.31694943e-02
  1.12568057e+00  2.14509934e-01 -6.91200316e-01  4.65244323e-01
  1.40073672e-01  5.94374895e-01  4.12597239e-01  8.20967674e-01
  3.18290502e-01  1.79554388e-01  6.05395548e-02 -4.87531945e-02
 -7.16178417e-02  6.53173506e-01 -7.42427886e-01  7.68326223e-04]",,495.0,387.0
,,"[-1.0617836  -0.3486841  -0.9565022   0.3125044   0.06401433 -1.5752122
  0.16858634  1.0314453  -1.1095389  -0.5056346  -0.7651774  -1.9062798
 -1.155227    1.123098   -1.4363703  -1.2377473   0.4081927  -0.3716217
  0.39622283 -2.001708   -1.7384714  -0.7342162  -0.03291881 -0.2431913
 -0.90706366  1.454161   -0.3657727   1.1478794  -0.16178542  1.4759543
  0.99595106  0.5886485   2.0028276   0.5859649   0.80493844 -2.3462267
  2.0305939   3.363882   -1.3201532   0.03104144  0.4399326  -1.8001652
 -1.7473798  -0.07443595  1.1891651  -0.7746794  -2.3185043   0.577371
 -0.68586576  0.17247182 -0.72382814 -0.68527496 -0.31837058  0.37238312
  1.0793443  -0.9185064  -0.9404192  -0.65804064  0.72275263 -0.36777848
  0.04167473  1.2529881   0.7783819  -0.8754271  -0.46826643  0.04018064
 -0.09578481 -0.26818025 -0.01398456  0.3642916  -0.03733277  0.14201137
  0.06965637  0.08670846 -1.2459664   0.05435263  0.2690889  -0.24438196
  0.47042143 -0.29260072  1.6275787  -0.29747266  0.15400808  0.03313186
  0.1045159   0.16719916  1.4905809   0.12574732  0.02706362 -0.20454106
 -1.0947139  -0.89675105  0.13845882 -0.03679404  0.35164624  0.2638392
 -0.47381416  0.25627783 -0.3273399   0.01153448 -0.9533476   0.0460097
  0.22686982 -0.10324398 -0.17880273 -1.3813951  -0.46694863 -2.0179079
 -0.11170445 -0.05364313  0.2049934   0.05611334  0.9033539  -0.36156195
  0.26600158 -0.10581267  0.28645685 -0.16345435  1.0590003  -0.89049786
  0.79623693 -0.12193714  0.4072125  -0.43721193  0.15812534 -0.10288611
 -1.4529282  -0.10467935]",,415.0,488.0
,,"[ 0.05223012 -1.4243727  -2.0787492  -1.1860741  -0.07528026  0.70943874
  1.5657315  -0.32252595 -1.9057014  -1.7997024  -1.327143   -1.050862
  1.1941215  -0.9106524  -0.2461878  -0.6758924   0.6423321   0.31683773
 -0.11869523 -1.5605692  -2.713074   -1.3945779  -2.6174033  -0.6488918
 -0.22233424 -1.1771001  -1.177082   -0.9731409  -1.198057   -0.55776894
  0.50975347  1.7090727   0.30155396 -0.3458404   1.8719288  -0.83989733
  0.21399122  0.6645602   0.7269737  -0.00911784 -0.38702774 -1.5534194
 -2.2592585  -0.22913648 -0.9674859  -0.19640064 -0.714527   -0.8928987
 -1.3108786   0.43802124  1.3939887   0.09824809  0.09509009  0.0986887
 -1.7805852  -0.3285635  -0.5898596  -0.33995253 -0.10334295  0.42431265
  1.164741   -0.27571586 -1.0528122   1.3369515   0.36678973  0.08126105
 -0.22527158  0.42022952 -1.2321875  -0.7708038   0.28497383 -0.09148055
 -0.30534294  0.03405027 -0.1554185   0.1743381   0.6048047  -0.05616234
 -0.3260681   0.3285552   1.1433238  -0.05628897 -0.2003887  -0.14642431
 -0.3420119   0.4423002  -0.23217985 -0.22099136 -0.24154584  0.27612144
  0.414902   -0.1364786  -0.19424209  0.07345375  0.5208042   0.50324965
 -0.13041902 -0.8976219  -0.16456659 -0.07570507  0.3986311   0.03276385
  0.19654974 -0.21601944 -0.06119493 -0.6927773   0.7074826  -0.6357453
  0.0165053  -0.07912862  0.12606269  0.01754594  0.1715847   0.5138589
 -0.07556795  0.29360193 -0.04779086  0.49087024  0.2785216  -0.8351002
 -0.9142542  -0.32270816  0.27010795  0.29386622  0.18294379  0.15851161
  0.9850694   0.3116614 ]",,32.0,247.0
,,"[-0.5905704   1.8790569   0.7993932  -0.1859926   0.31424582 -0.2677323
 -0.09085864  0.5335165   0.799572    0.27614564 -3.7369323  -1.130726
  0.8930074  -2.1890829  -0.2921313  -0.6711162   1.9496806   1.7240455
  0.96325856 -0.52763814 -0.68458056  1.1494758   0.66477716  0.58344114
 -0.82628477 -0.0178431  -2.0101876   2.4556613   1.903255   -0.3114505
 -0.9609647  -2.6545007  -0.12316608  0.2137384  -0.18715361  0.02664837
 -0.8295312   1.3328617   3.0564537  -0.6161616   2.5314822  -0.12091821
 -0.38068187 -0.70597374 -0.32344988  0.26537675 -0.83341     2.8453174
 -1.1715293   0.7761632   0.39269686  0.12517138  0.43838936 -1.7582107
 -0.5552777   0.07027549 -0.5453556  -1.3034633   0.62559724 -0.49861172
 -1.2240249  -1.430779    1.3898264  -1.2951801  -3.2402072   0.38263297
 -0.11370739 -0.46578026 -0.21395047  2.100502    0.24230552 -0.07434552
 -0.82858115  0.19483332 -0.97373646 -0.25180233  0.53581303  0.10603602
 -0.26150352  0.46368653  2.3192387   0.19769746 -0.15766814 -0.19267006
  0.4279479   1.0776742   0.8918451   0.2767322  -0.08012789 -1.055242
 -1.8260796  -0.07751922  0.56997144  0.042257    0.42949334  0.48895591
  0.2765522  -0.16023456  0.11036214 -0.91493416 -0.01150256 -0.4389546
 -0.0398764  -0.0483937  -0.09448516 -1.2829102   0.5089663  -1.0786616
 -0.32119787  0.2789554  -0.26090258 -0.09655738 -0.8151332   0.18317963
 -0.14966327 -0.39016497 -0.9550736  -1.7205446  -0.04343969  0.04423278
 -1.2484772  -0.15623127 -0.0037851   1.1912018   0.22396849 -1.2575147
 -0.9073334   0.04683745]",,486.0,29.0
,,"[-8.18399072e-01  6.58861995e-01 -2.18974328e+00  9.19485033e-01
 -7.01380596e-02 -2.13354301e+00  1.77269965e-01  5.23938954e-01
  1.23198867e+00  8.89899850e-01 -1.54718578e+00  5.40264666e-01
 -2.48242453e-01 -5.93198419e-01  3.02946568e-02 -1.11898828e+00
  4.22836125e-01  4.28385377e-01 -2.75543690e+00 -3.46494532e+00
 -3.01472306e-01  4.14018899e-01  3.48644912e-01  5.99215806e-01
  3.96153122e-01 -5.49543262e-01  1.95751858e+00 -1.18504643e-01
  7.14051485e-01 -7.43939400e-01 -1.65113795e+00  1.25061953e+00
  5.83319068e-02 -1.10862143e-01 -1.54437256e+00  2.19533706e+00
 -1.47820905e-01 -1.01418614e-01  8.54447782e-01  1.67562008e-01
  6.50185406e-01 -1.78254783e-01 -1.13599038e+00  2.47566295e+00
 -1.33758116e+00 -9.69690323e-01 -1.38990331e+00  8.05276930e-01
  1.00348008e+00 -2.55883622e+00 -7.55368948e-01  1.47615179e-01
 -6.84983492e-01  1.87575400e+00  7.29549289e-01  2.26458192e-01
  7.27466106e-01  1.89204526e+00 -5.04268527e-01  1.25137770e+00
 -8.39055538e-01 -5.57468534e-01 -1.34299636e-01 -2.68910122e+00
  2.05442548e+00 -2.54007697e-01 -1.39619038e-01  1.23164248e+00
 -5.05933106e-01 -5.88851869e-01 -3.26541573e-01 -4.02272046e-02
  7.72851557e-02 -1.21630579e-01  8.40923429e-01 -3.70719254e-01
 -1.91329360e-01  1.80482507e-01  2.23180503e-01  4.09792840e-01
  1.55309439e+00  4.64753807e-03  4.79892015e-01  3.66780162e-02
  1.68028927e+00 -3.18418741e-02 -7.67495453e-01  9.59007382e-01
 -1.15969025e-01  1.07358766e+00  6.82801247e-01  4.09482718e-01
  2.67858684e-01 -1.29018035e-02  6.88352466e-01 -7.91543126e-01
 -2.41715580e-01  2.99922228e-01  5.24182737e-01  2.90693045e-01
 -1.04498267e+00  1.72733143e-03 -9.67971161e-02 -6.96966350e-02
  2.98088957e-02 -7.09085703e-01 -1.56517878e-01  5.87102771e-01
 -2.84541130e-01 -1.24340519e-01 -2.75196970e-01 -5.87611496e-02
 -1.67912984e+00 -1.78187996e-01  1.48291886e-02  9.44815814e-01
  4.53349650e-02 -1.93208098e-01 -1.88653708e-01  2.10452855e-01
 -3.77057552e-01 -7.06475973e-02 -2.20113695e-02 -3.59104007e-01
 -1.28844157e-01  3.64872664e-01  8.50625709e-02  4.79782820e-01]",,395.0,469.0
